filename,label,top right x,top right y,bottom right x,bottom right y,bottom left x,bottom left y,top left x,top left y
4E7GvEwmudNToRwRJryHpylCfrZRDWa,3LQ443032F,822.33405,442.2935,823.3905,501.59152,425.31622,510.37088,424.25974,451.07288
IoihIjJrfQbIHCmLZrwhIg7t4QLWwbX,3LF562032H,802.3109,423.9604,802.8249,471.02917,437.12057,475.97214,436.60663,428.90338
fYejdN7IGLvQ6jdTkqj1326zhjn21N4T,2FN664053A,805.3055,447.48892,806.46124,496.2452,473.01703,506.02817,471.8613,457.27188
q49IvuQeOlxyDiBJnHcNnHyNvE5DZBs,1W8926032F,927.07544,484.21146,927.51874,549.31433,441.99164,553.4066,441.54837,488.3037
PgzCzj7NFO7SKOecLiLf4Z2lYCIpV5dc,3LU003034T,863.9148,480.01443,864.89795,536.2526,457.5458,545.06665,456.56262,488.82843
s4rsU32P6dIPyXSKotJNynO5v33Q=7,3LT934011T,929.8141,488.41043,932.0555,550.649,500.88782,569.86847,498.64642,507.6299
bZWeH1fcdj3rh3FODdohnwMzUPILrGXE,2FZ12503,700.68994,468.0058,701.0223,515.7106,400.406,518.30316,400.07364,470.59836
hWcgGXghq62e_wyUugtIeSBZ9rrtUp8,3LQ802033A,786.9144,450.55194,787.67664,503.1265,401.9821,510.0475,401.2199,457.47293
VsJUP3VHZ8URXbuN9EPudnRJOyqONYq,2FZ16101,688.3324,432.9358,688.91547,481.4387,412.13873,485.557,411.5557,437.0541
=tkR1QIJEKsCrnwNtmZmtytJllpJ2s,3LJ121032W,785.36664,424.6908,786.18384,472.14798,448.29062,479.34946,447.47342,431.89227
haZ6XWVyON9r5njsMsHSRjztvpETZ7UG,2FX041021F,821.70703,442.8037,822.6096,515.8518,423.5982,521.9537,422.69565,448.90558
o7ggEJhxEF7mmNxBvYudZ6humptUSXkc,1WA021032A,785.72565,431.28748,786.6688,483.07556,412.82443,491.50256,411.8813,439.71445
rsekOQ5jG_ZBLnaVuWVseq3_D8Dc8SFx,2FS25403,646.65314,418.7101,647.5479,460.13486,412.7653,466.412,411.87057,424.98724
5tkvr=48LETUPvo6LOuLrBYO_qhCwbv4,3LP641011Y,840.5328,426.98642,842.3435,485.40668,441.19928,500.79602,439.38858,442.3758
tNPtBrotuzo8LPrESpxcHI9J95nryOP,1W5422022F,1136.2681,670.1031,1136.2681,815.4639,25.958763,815.4639,25.958763,670.1031
SJYZM1xK1Y=Fre7aUzNtMmigfdcUzoaR,3LP044052K,862.7143,473.51688,863.68604,527.34644,435.95355,536.9032,434.98184,483.07364
HUTDt_SqvdZZd2MFM68lLrWYKttRuNhW,3LL772021H,862.3857,418.54953,863.01245,471.54095,489.74857,477.00513,489.12186,424.0137
oTh=FLHU=qRCr6P_tN4Gxe1dVfmGwp1,2G076404,748.2935,475.96613,748.7966,521.7623,471.25372,525.5362,470.75064,479.74
ZqFCpbJ4N2OHU5XwrzCfSDzZj5IyiZ,3LQ624021F,773.57764,468.51358,774.8701,552.0506,277.27344,561.5803,275.98093,478.04327
JKzLtBcx_KNFbZRZYnhFM_tzxq_IyXT,3LU88602,794.5726,458.2142,795.1825,509.3693,497.43756,513.76385,496.82758,462.6088
XjYQMdEWJ241nho81zGigsnuTneCD5O3,2FS202032A,762.0083,415.9801,764.76105,467.88284,257.95538,501.1542,255.20259,449.2514
aa2fZr4daj2FDVDdzfxIcdycnQv3,2FV593032Y,749.9615,452.7357,750.6033,497.7197,386.66833,504.14606,386.02658,459.16205
MNaxczUsYN_zksfE5F9_UFFJisEBU4rB,2FT971021W,705.32,428.33334,705.32,483.16,358.81998,483.16,358.81998,428.33334
w49kTMxMpUX7NNDGvn1NDResKrdN=45,1W9171031Y,823.88965,460.03027,824.7753,532.9494,389.97134,539.4864,389.08566,466.56726
tc9di2ZoRgi5fm3Kq3=zYguO8XyR73b,2FN093053A,745.2798,447.4401,746.0936,496.90274,409.16132,503.7653,408.34744,454.3026
y_T6Ko85FJf4qi2bThitmQe2hJEbGqIx,1W8072013K,838.41296,445.66064,839.1071,498.63406,443.43634,505.05176,442.7422,452.07834
FLU4BUMUOW1JMl8zVuov1glJUd=tdEN,3LT071022A,850.063,489.73132,850.63885,557.27295,346.22232,562.5971,345.6464,495.05545
xFJY4rBg3uYEltOLKxTKQogRnT6_Ln,2FR603031H,769.9834,444.3011,770.7213,496.17743,383.6044,502.99323,382.8665,451.11688
ouvdSXi8oar4Kg=2lHEW3FRNOyxwVDy,3LP014011A,823.3405,461.06927,824.5335,515.4875,448.5089,525.69073,447.31595,471.2725
e8Q6W7KhdUNeZaqBclxTjKVvvOD9Npa,3LP792052A,811.5281,442.29794,812.4435,498.15143,383.53275,506.853,382.6173,450.9995
o1vEsts4eqfJ71cxNVrQvY5r7QPzM,2FW304032X,809.9984,462.31348,811.10626,515.686,437.1551,525.29395,436.0472,471.92148
aUGwh4MnjGEyNvLDVXsdTCrEQk_rf9,2FV871032F,773.3815,425.7732,773.3815,471.13403,424.92783,471.13403,424.92783,425.7732
WdmUcSRP7YTm9pc8qlDsgzgnlJJwC9Ox,5L5990064F,880.8367,472.68878,882.14984,530.4794,437.78607,542.9775,436.47287,485.18692
cfDiqQytKWg6Krsbwg8Bt6MXY8xLpHH,3LM821023A,788.47394,436.21823,788.9492,489.3689,417.35574,493.4825,416.8804,440.33185
CvrW=X95Ze55x9iF_l1w8IQSGeBblj1,2FV843012A,856.38617,477.4309,857.4438,533.3881,428.35797,543.42645,427.30035,487.46924
HsdRydXLHt6sJi41W2biUiGmFhiwFLF,2G0261033A,833.0588,443.59174,834.155,492.05176,451.49973,502.76624,450.40347,454.3062
Mb1bPjEP5vKSThaNyCcyYu4IiZIU,1W5412012Y,777.5051,428.86597,777.5051,476.28867,411.5258,476.28867,411.5258,428.86597
NIuY_rbvIiy7IpOye89=vukjH4hxGOLD,3LU732021H,1030.2218,568.26483,1031.6838,655.19995,339.09042,669.61646,337.6285,582.68134
diGb_6BvoVF1JIbYPxw6CMpC7vxf9X1V,3LQ00602,649.9031,447.68948,650.28894,489.80075,392.7092,492.72223,392.32336,450.61096
SUTqruJGOxN1RPqb1g_lRXYKvg2CsX,2G0501022H,798.0818,434.78748,798.94275,486.36557,423.53363,494.1224,422.67264,442.5443
ZryLU8Dx7Jv8MVFa6_K6DltlmzCpJzK,2FS793032A,812.9923,420.93304,813.85803,471.15094,446.20163,478.99646,445.3359,428.77856
RI6uVqXEGmg2otS=P_m12LRzkBOyT4,2FN813053T,774.98956,453.17432,775.8221,501.01056,440.51855,508.23376,439.68607,460.39752
bi7J6BSy8PpNumtidQjtZwj9Sz7tMfs,3LU253012T,886.782608695652,490.39130434782606,886.782608695652,553.4347826086956,446.5652173913044,553.4347826086956,446.5652173913044,490.39130434782606
EGJ=GYgRmaOb4wkaxB9FkTaTJzWjdy3,3LL581021A,773.07996,428.33334,773.07996,484.87335,429.66,484.87335,429.66,428.33334
OXZVppCC=YbUwznr6vcLvBfQ9RTp78g,3LU301032H,805.40106,425.41907,806.19104,475.5546,446.84805,482.56247,446.0581,432.42694
r9wYFeY1xCh5_BIL4DtRHycaMMLu9=Lv,3LP684023A,811.54333,452.40674,812.6976,503.7712,465.4631,513.4293,464.3088,462.06485
q1Uex79Nfd6WTfq=uT9OW8CvH95la5,3LK65303,692.849,421.63693,693.78107,463.11917,459.16965,469.64404,458.23758,428.1618
fRM6qwi16xG4vLuxVgUkmfdzusS5WJ,1W5802012F,721.835,432.9897,721.835,479.38144,352.76288,479.38144,352.76288,432.9897
3RpOOnjLDUJ5omiEpukpsTqEl2D2CHD,1VV381013K,759.18634,416.17392,759.99744,461.35068,439.09476,468.48218,438.28366,423.30542
WOP7L9bdNLjS8xUyZx6RF34kVTbv1Bg,2FX641032F,796.1676,434.20218,796.8477,488.18555,403.5125,494.32016,402.83237,440.33676
nJ1f=P5NDmJDrdTvQvzYlG32q8W1wnV,2FU822011F,769.2374,440.73798,770.43036,514.8501,357.50497,523.0769,356.31207,448.96475
W6dirJexRfZJ2V5bpRm95kZKPBC28a,3LN85302,746.96173,457.1453,747.97565,500.56467,499.05426,507.7593,498.04034,464.33997
7dP9tBfDX4YdCNwem6e_BT4J2cxENSL8,3LM941011F,808.36865,435.6032,809.7521,499.47736,431.66168,509.61325,430.2783,445.73907
z7O_6fKlO9z7yKhm9i76cusSwcWCRba,3LV28403,735.948,433.81186,736.84766,478.79596,472.82343,485.332,471.9237,440.3479
tuaeMUDX12dPwNJ8DWCkpFM_dCiQPD9,4NS387022A,676.72516,435.199,675.8329,494.94125,329.08984,488.5309,329.98212,428.78867
JfUYJKSMbovppBJGvuZJzI6u1RQcG14,3LU003043A,857.74805,491.79956,858.8752,549.4075,432.88934,559.7251,431.76218,502.11722
cRRhcQv_K2WZ8jUyrURKih3KWtwu9Tvi,1W4833013F,769.9936,419.09244,770.43604,465.36542,423.51654,469.47137,423.0741,423.19843
561MIFKi_9H9rPm95BK4j8Pmr_B3g6D,2G0611012F,800.74554,451.13123,801.8278,508.83618,391.2099,518.36835,390.1277,460.66342
q8IDEhd4yS7yMt7HsLulycYKD3fot4,2FV59301,699.02814,460.37222,699.7216,504.30222,449.63586,509.18893,448.94238,465.25894
vFFwN81Ne2h3wm7pPiZXXh=l5Pnp8kG,3LR281032F,806.9157,448.9174,807.6482,505.11786,375.89188,512.08276,375.15942,455.8823
L3ZyixeTbxdnI=Lx62RLeVWzJCB4ycl,1W8703022A,903.9753,506.49722,904.4347,569.8865,449.69238,573.9666,449.2329,510.57736
f7VrLbx=FDIvxOp=6obMPY3IlLZDFVzn,1W5381022K,823.4216,420.0389,823.7504,465.88174,468.16928,469.03903,467.84042,423.1962
DtvLnmK3grUvm9iaDW3yBYbGzZ69CnF,1W9044023F,899.2775,503.1494,900.50494,562.658,456.1087,574.00336,454.88135,514.4947
9xgpDHLKIoleBIppVER2fEGSa43Yri,1W862303,713.0101,485.21576,713.3436,531.1305,437.00034,533.61554,436.66675,487.70087
UJQdt57Cq_VjxHSgf1IIG_qyCMyUN__L,4NZ298053T,740.7248,423.804,741.3549,469.44284,417.35245,474.9804,416.72232,429.34158
ibKDp8r3gzwMvhenPbT8EkaDDEIX,2G0484052K,895.3375,496.45245,896.3804,554.3236,449.88367,564.28253,448.84085,506.4114
ioRxHQe5IglxEBYXVUsB2qsCRmM4kRiE,3LM163012F,796.0378,419.5025,796.6333,467.37567,445.10162,472.7884,444.50607,424.91522
hHgO2EZcV6w=xIqKm_Ik8lbUlfL3vm5Q,3LN351012W,813.0997,424.97754,813.65125,469.77402,477.55124,474.89624,476.99966,430.09973
oUSNeo_9mt4i1Vv_Os5HdQCbHbbdXzWg,3LK864032H,785.32916,421.37775,785.9765,469.31824,417.375,475.4792,416.72766,427.5387
RwoNS7bn2BXcSPLH1igZ4y6oIlDmvhCU,1VZ702013A,717.62274,430.6254,718.4241,483.11243,361.90372,489.84988,361.1024,437.36285
j5sQBr1ifHU7lDuwzq6IMYrf8soi=rS,3LR352022F,871.6208,454.48898,872.50775,512.27014,448.29453,520.3295,447.4076,462.54834
IMmyqwFjjfklvpJXZne2D4EvDkoUEl,3LS505012Y,936.93036,485.38925,937.7857,555.54315,403.52087,563.6062,402.66553,493.4523
99OEGPd3RbTqPw4tJSdK_37TbORQS,1W8935012F,837.7111,448.54416,839.0631,505.39496,431.45932,517.39417,430.1073,460.54337
qqe=LOihzcp3TafWeZT5inXSnFWlolT,4NZ298054T,819.2517,426.90164,820.1604,472.85846,479.01566,481.20847,478.1069,435.25165
pW4GN=5afs4vD_482PXEQlnore_wif,3LJ312022H,790.0105,439.4598,790.5813,492.17325,411.3035,497.2572,410.73267,444.54376
RvQmLBlBX_I46vHwDrTPON_zGJLdhp,2FR301031H,774.5558,421.12567,775.32416,466.43185,448.29227,473.2969,447.52386,427.9907
x8bG8jX_vG9jTeEYB5Mf6BVB4jejQBRd,2FU14501,731.39185,439.98102,731.9151,483.06113,482.04364,486.81784,481.52036,443.7377
LhgbiW38xtK5iNXhXhOwRRPgsypNzWB,1W8803012L,799.2268,514.8999,800.08246,579.78375,329.60257,587.4638,328.7469,522.58
a2ZZDt99oCpUPW9NW8aSE91HTghhF,2FX144021H,769.32306,512.3013,768.18634,595.772,83.5802,584.2317,84.716965,500.76096
DTWENuGkbpTxyn1P2jVIm3CFpjMfX,5LP089071A,766.1304347826086,470.8260869565217,766.1304347826086,527.3478260869565,350.9130434782609,527.3478260869565,350.9130434782609,470.8260869565217
YSVzbczpGqF1e5D_O3xPbgGoWJQPLPU,2FU694012F,720.6916,425.0013,721.52795,472.86243,375.69513,480.3426,374.85876,432.48148
o4=BMgzOElwzDXqHX_Iga1hrNknEK,1W7403073K,990.00867,513.02295,992.1171,574.0419,524.09814,594.059,521.98975,533.04016
toz5bfMcwpDFFDhfSdgbV2zc59dIQPh,3LP26305,766.75104,439.8666,767.4946,479.57715,540.57367,484.8367,539.8301,445.12613
5OzRtBB8d6wvhqKOfgjCNZhoGFjoOkQ,3LR732013A,867.0098,485.61508,867.6761,549.64307,383.60193,555.877,382.9357,491.84903
CuQ4FGE129GZi4oVO7_tP3d8c1WrLkd,3LK801021Y,776.4218,427.27206,777.27216,487.17432,423.59656,493.38882,422.74622,433.48657
RxBRGaK1xzJQIlbcPUh9HpmCLkwbLOf3,3022,842.3005,539.5165,843.50586,620.206,134.09889,633.32367,132.89348,552.6342
wQp1whxHMXqIJFykEBvynVjtuqBM6R,3LL46403,651.2513,426.01828,652.3015,467.8791,411.24225,475.36478,410.19208,433.50397
=T7Tshu1atLB1YTfb_Bp57ZpiGYeb9j,2FT781012F,796.09625,418.91663,797.07996,469.1281,461.81482,477.25882,460.8311,427.04733
6tZ6znT9lhb6crBQL1TNvLG1iBw3JFy,2FY561031H,783.61066,423.95312,784.4855,481.37686,436.0757,487.9468,435.2009,430.52307
GaqaDUNduYYqTJsQXV_5=KapzeGqOJJe,3LL722042F,760.7257,422.4778,761.38794,469.46893,425.07443,475.3354,424.41226,428.3443
2QggXqknmWXn771Qnah9MfrT1H41hE,6SV978051T,831.8737,362.9088,834.3008,585.7686,254.0919,593.58997,251.66481,370.7302
LSFpaZY4fJikv2ZzbCRDRxXDhP2NIcPa,3LR16201,746.60986,447.79254,747.73016,500.16122,436.9473,508.39062,435.827,456.02197
ltaleM42Nmue1nhNkc_8OB1MaadMKJhT,3LH334051A,826.9786,450.29517,827.2024,496.86533,494.3413,498.84573,494.11746,452.27557
3GmjKPECOrZhRo3s_lHkaJQKPulBub6,3LP83404,754.3652,484.5089,755.27673,529.9037,472.9911,536.92035,472.07953,491.52557
7Hf_z8nhDeVc2zBW6ifMVL8qGWH8M7,2FU973012F,818.3063,415.27524,819.33386,465.0143,468.07275,473.99655,467.04523,424.25748
8vsGgi=kBJTNdLm3qKT_slMONury8,1W6621022A,768.4403,437.38995,769.1472,481.43307,422.16992,488.32648,421.46298,444.28333
kJYKjhtGv2tVldwH1O43K3Y1zvxrUZ_W,3LS075032X,797.65204,456.46683,798.5581,515.3577,361.474,523.6818,360.5679,464.79086
NsMa7Vfj8Zj6qkh9JhwjVTNHvNQEgI4f,3LU69403,682.21075,514.2836,682.54126,565.3975,363.44534,567.9515,363.11487,516.8376
PpODTH63xRBQ2rhh9j2COHM=EoujE91,2FW753012A,719.157,452.29507,719.9035,508.77252,305.1218,515.55896,304.37524,459.08148
WIvdQYSklnIBv=Wu8_l_ksNKggMMrgHL,2FV534033A,716.08514,454.708,716.81256,505.42062,369.61456,511.58463,368.88718,460.87198
9FK6MbN2bg424CZ4DtJyFfF5j2sM2zgY,3LQ93302,736.1795,434.11682,736.9668,478.022,475.89035,483.81662,475.10306,439.9114
eNk3UIaEnKNzHOyfHVhQag3hiM4X6jjm,3LP823013A,765.36255,452.91116,766.1497,503.70526,422.14963,510.30386,421.36243,459.50977
=NsMTESDG8hJr48ONk5lJTpKVV4mUJ,2FU235032A,728.3786,426.8903,728.9861,473.10583,363.5099,479.0523,362.90237,432.83676
iVn1wqYNLfj24PeCo98GPYgV8CCTqfP,3LR552043H,775.61804,465.44275,776.71063,523.7903,338.85248,533.93884,337.7599,475.59128
b2BbXnwqqzHMHHpNSoVrUocFHk8ob_3,2FX411011A,896.6612,477.48145,897.0462,554.50085,427.50732,557.40643,427.12234,480.38702
DI1WoloPbzTQPvSNydgdy=vHiWzys,2G0081021Y,1035.1893,572.06525,1036.8112,692.67126,303.50473,704.87775,301.8828,584.27167
3Fws_yUGoK=CLsUDjk3JN8eTJkZVhE,3LQ872033F,749.9554,445.77512,750.9364,501.658,354.3673,510.27545,353.38623,454.3926
oqdjwVkxR1kjPf9aJV5B4ge5pnjCeWgg,2FS965012A,812.5211,418.50726,813.1362,462.92316,465.17914,468.8877,464.56406,424.47183
VhL_KM79r9yM6dHYRd9BvD7WDq97nIX,2FR061032F,780.76666,425.56235,781.3596,472.871,420.44034,478.46988,419.8474,431.16122
oe2=xxalwiy7pI1y4pFsuk5I5QJXdpmg,1VZ592022F,780.763,428.88394,781.45715,476.36356,415.7646,482.9813,415.07047,435.50168
ftyVQeyIIW9bgHkEkYQ6pei4F8TyD3I,2FU225013A,714.4235,417.4276,715.0638,463.1339,381.96042,468.91003,381.3201,423.20374
c8EKQSDTjrWRgzN8gGQ_P=MrY9h1l_e,2FV664013F,717.6128,452.64838,718.5552,500.61752,378.90765,508.87717,377.96527,460.90802
xnYqMgFt9uuX26kxdo7xbd2XK9ahdz,2G0864012F,729.8911,466.09665,730.9431,517.4017,354.26752,526.9616,353.21555,475.65656
GB3XxrQrgyiCo14jiXH4ckdR772WzV,3LP946023Y,823.82477,438.6249,824.7158,499.29462,430.4717,506.46228,429.5806,445.79257
x_hj1NqYRnE1fPM9S_SztY_UakOrl,3LM532023F,816.17395,420.12488,817.0573,466.0829,465.26608,474.45316,464.38275,428.49518
XKO8xj1rbqKn6CXUfOsCIm8ZXnX6Rh,1W7444022A,805.3935,460.12753,805.89746,507.14035,432.76443,512.09204,432.26044,465.0792
piGYk9QzXRt1u8NTfk=eclnV4PamdIp,2FY562031H,733.1776,457.46042,732.99695,524.94824,328.4108,523.6077,328.59146,456.1199
DLn3Ipj4bKyCUFbKWWQuoDhKe7vE36Ev,2G1414022T,830.0439,468.3441,830.80975,520.9721,454.48038,527.75073,453.7145,475.12274
NwslnevUOyYJmeJa9FCs5IY8eOYjR,3LP68406,625.0576,448.96805,625.96155,491.0382,392.7448,497.241,391.84085,455.17084
5UzqFEzTKwh6CbhVkjBE9t55v_mVwjN,3LR83103,709.90204,466.6287,710.58234,522.07904,373.53027,527.19794,372.8499,471.7476
scDu8eo5EI3BQ5sSodIe4NS12xmq=2N,2FU99204E,789.84503,444.3433,790.6115,486.36786,525.0725,492.36234,524.3061,450.33777
=VLt_X6TvBrPmdcPOxwGShwKS9Gjxwn4,3LM941013F,859.9538,435.8073,860.94775,487.96558,479.2463,496.96927,478.25232,444.811
XDjBf5osMWvpNYrv74sOct=XlUfbCZq,2FZ793012A,737.62396,451.63922,738.46246,507.1317,337.17386,514.6376,336.33533,459.1451
uRrmEXKWzwMWOVbjmcE8TQn=Bl73F7Jz,2G0754012A,884.21375,521.0825,885.10913,584.3719,403.62183,592.8029,402.72647,529.51355
zaDRU1cwazyllkUaWNdz=F_ayc9psu=,2FU19103,680.8401,429.63065,681.1466,471.6408,445.079,473.77277,444.77252,431.7626
4WewGnlDRYEhh3EjoIfiauWHWZuQ_XNB,3LS714011F,912.66797,449.51727,913.5211,527.3332,508.702,532.82697,507.84888,455.01105
hLgNWMHpTKN95i5OCYkZD14xCHHXhrh,3LS723033F,816.1633,425.1291,816.7548,476.8124,465.13132,481.79324,464.5398,430.10995
3=Lw3=mtv6Cn158eYQKzP8g6KhbDz4m,3LN633063A,845.4411,443.94394,846.0,488.71994,523.6887,493.70035,523.1298,448.92435
NVKUs4expXYtXvDRM4ZgbWufIHdThz,2FV051012Y,759.2123,437.72293,759.5935,481.4427,409.6007,485.22073,409.21945,441.50095
zek9UpHFYXNhVlUDr4QfMDj9hX_MaTVv,2FR963011H,843.90436,437.34616,844.7689,507.55612,434.61536,513.80707,433.75085,443.59705
_n6XIdIghVHNFQQFLns2CeiJUxWYqYB3,3LS444012A,894.6591,453.42316,895.8215,511.47717,449.9926,522.52515,448.83032,464.47113
NlSbLmG42bFvHcw6DxP1D7tPYhfpMJLO,2FS921012A,811.56335,427.20453,812.2561,473.97955,442.1273,480.76437,441.43454,433.98935
s=1bagGJyW3b_SgzYFNi_cD_iOLBxX1o,3LS86603,659.01544,449.557,659.5827,492.00876,394.08752,496.3997,393.5203,453.94797
KJC5J65zZEIMxxeqOLljru5K7f1dRVJ,3LP996012F,837.72614,434.28436,838.42224,488.09488,461.78983,494.12543,461.0937,440.3149
YqFjJFlRIYFITFXzHgYOS85rJNwUgqPn,2G1475012F,772.9705,424.43604,773.64044,479.7249,416.75952,485.0769,416.08963,429.78802
dsdd7d9PjSt=5i3=uleYoHhEdJQIOxii,3LT54406,739.0189,466.54776,739.78827,512.09467,478.97095,517.548,478.20163,472.00107
vvP_i9S1QQ2M_XVxb2UmgWjptx55zMhQ,3LQ193012A,788.42096,437.06815,789.0941,493.67075,401.71085,499.3734,401.03766,442.7708
vNSytdJHTNC_HxUFt5zKrOzV_IoH649m,3LN995012F,723.4344,430.9422,723.97626,481.85928,337.44437,486.9514,336.9025,436.0343
Xi_lozpXNpZh6K7aM8ZcC32BPqUOMNc,3LP294032A,873.103,475.43515,874.06915,529.4003,483.75278,538.0496,482.7866,484.08444
OQj6SLwUbK_DmSO7IcmVfuyOxp3ooz,2FU922032A,746.1264,440.89832,746.7833,485.65402,394.35016,492.05698,393.69324,447.30127
L4bQxDMbz2o4RKHCTdnpGs2F_YnCWl5,3LQ802033A,694.5282,466.62463,695.0905,519.52905,287.82428,524.8876,287.26196,471.9832
zh9=9ObiGZ8uI5CyzsMiG4E34LOn1TB7,3LN406022F,726.35004,432.26562,727.20825,483.5485,332.7887,491.7184,331.93048,440.43555
H8prEK1R4uQOD66zcrSKaOQeaz2FI1Nv,3LT481022H,794.57117,434.78882,795.21783,486.87128,417.45343,492.67636,416.80676,440.5939
gj9K6VRqFxK_y8PTdNfvtRlTqFv671sj,3LP221021H,769.7493,444.77676,771.2,508.2597,374.73657,519.4739,373.2859,455.9909
mvLIf5XErG248BuM2ain3CYHmNGYGdU,3LL052012F,712.9766,422.05948,713.6734,467.72778,352.62216,474.5465,351.92535,428.8782
U5hOJtOMoEVRF42qyYNETT8=wIr29cD,MA7281033T,956.579,520.6201,957.454,591.503,401.98633,599.9905,401.1113,529.1076
CwGYVY4Wox4Gf=eT4fasxoEmp_gRYnC,2FW042021A,856.2608695652174,498.0,856.2608695652174,581.695652173913,300.8260869565217,581.695652173913,300.8260869565217,498.0
t=eBuD4hupxMtXYxMiK=r9Qo5cOZthrZ,3LT45403,773.12573,527.64233,774.08936,586.8611,429.73184,593.7968,428.76822,534.57806
7NdSiZOGSQLMGCXaQWKuYnJSn56wH=Y,1W7934033A,858.35767,476.70453,859.27356,531.49493,463.59686,539.68146,462.68097,484.89108
Qylul7HeeS5ZD_GSBTXJh4avtVgPfO,2FR631022A,796.1629,423.5592,796.78,471.57175,455.62268,477.00037,455.00552,428.98782
2T9nGMQBX1iO8vEvdv_YV=3DLw_TIv,1W7694031F,828.0992,458.12778,829.5961,510.5898,465.5995,523.4457,464.10254,470.9836
us8alw=RhYi_vM_cZsdQRxWgdWVV1inn,1W7734031A,834.65216,459.05762,835.3744,506.46564,480.75427,513.1527,480.032,465.7447
J9D7zSdUT_Cz182p1b_erCsWJ==UnDhb,3LP043022A,826.94696,468.6376,827.5864,517.5606,431.1057,523.97504,430.46622,475.05206
b9h9GLWmKsxwNLRZuTOlXWpBW58Z5kI,2FR241031N,762.2814,422.85947,762.70544,469.44885,434.16287,473.15054,433.73877,426.56116
ZUn=mGX1qIqBOF_k9NXCki5aItr1Dx,3LK341031H,805.41376,444.77466,805.96063,506.52463,429.67578,510.6491,429.12894,448.89914
Rew_=U4OxTWFG4PUOnZb7CFMJ_kC_r,2G017503,654.3857,474.187,654.8828,520.6442,349.60263,524.6878,349.1055,478.23056
dlFpgOhuvMya6cZtU_RsqMWPD2FLbCiy,2FW843021Y,795.43225,434.9152,794.0824,508.5101,416.24673,499.93195,417.5966,426.337
CqD7kztxWizyeH85Jpto2=K8qw4Wgl7,3LQ172013A,817.6814,440.3948,818.64136,495.2908,405.1325,504.24136,404.17255,449.34537
58YJ=v2NmlJElChBHa_fQC2=XUDnr=j,3LM383031F,807.21594,418.17032,808.3106,479.92368,473.06583,487.27905,471.97116,425.52573
jmtnB3CrBcJKyz7MT5=I3yjtk23eRT,3LP124012A,800.7734,468.71057,801.342,521.21765,422.09326,526.3012,421.5247,473.7941
xog=L5Cugz4KqYMxlYniwKnRwzueNoH,2FT19101,654.4255,450.95193,655.493,495.1236,406.76447,502.5637,405.697,458.39203
RmJBLMm4Rjtn9wqlak181Myc71kUkCl,2FY86503,748.2503,460.42572,748.9163,504.14658,472.81363,509.35287,472.14758,465.63202
tCW4ccxlxV44_DkFCDH_gU3rBkBXXl,2FW031032H,854.1407,476.742,854.27606,544.0864,340.34113,545.36475,340.2058,478.02032
wF5MbxZVdWbUS8Wyj_tX62rwWwD17YG,2FQ461022A,823.87506,426.35596,824.4406,471.1582,466.6589,476.7486,466.0933,431.94635
2StfefYzuvZgoZeEy7g64pRmdwSgz,2G1413034T,851.609,523.0612,852.212,589.7489,361.56085,595.2405,360.95786,528.5528
BlPUH4l4QWOs_HyLtOtPUKvLXNgMVPx,3LR452013H,628.32,376.93335,628.32,407.77335,477.4,407.77335,477.4,376.93335
tEvFjTMjUbcRBSVGY4fY67JJDx=uwSX8,3LK411013F,857.77856,431.42957,858.0247,485.3938,495.88394,487.43896,495.63773,433.4747
rV4J_Iq3NDGnoNC_xxIZKbGUjYzT3rv,2FR663022,787.81445,436.0825,787.81445,514.433,299.15463,514.433,299.15463,436.0825
PS53HknkldNeynPYLitu3e18st1Z3vF,2FR433032F,820.7896,415.9035,821.44824,462.58902,469.8032,468.7298,469.14456,422.04425
IH=WC3zOraErT3ndW5Kjm2FDzZ9QcD,3LN763052A,814.57776,442.91812,815.46674,488.96835,492.8625,496.67667,491.9735,450.62643
BehwvifcBkFpirpZkrURMPrEuVSznxJX,3LP221013H,791.5242,446.74832,792.4469,501.98828,391.26562,510.28348,390.34286,455.04352
I1mWI3jfIszZiWCbWrfTdVVZ6eCrPE69,1WA79303,728.65045,477.3087,729.22955,525.9001,448.168,530.0461,447.5889,481.45474
gCW6ri4q4XkfdcOXmYyc9Kbnb3b6cp,3LQ161023A,812.8287,432.2322,814.25024,496.8358,389.1661,508.41302,387.74454,443.80945
aT8QbV93iUUB9aVnZ8la27jrH5KYfgj,3LQ122032Y,836.2001,437.35938,837.0723,491.70978,457.41833,499.25232,456.54608,444.90192
6OyGyM_ivOoN9DEODJ3RQ8MNd9EEMO,3LR451021H,915.0434782608695,513.2173913043478,915.0434782608695,619.7391304347826,303.0869565217391,619.7391304347826,303.0869565217391,513.2173913043478
WCLSa9qPko5K5VQk9i1ei=n6VZjpat,2FU226014A,803.7986,423.18768,804.91296,470.23053,454.55453,480.50436,453.4401,433.46152
4HXsuaK6JDOaCkiskoOshXMWzGVpk3,3LM522022F,776.139,425.38824,776.9506,473.10474,411.42828,480.80072,410.61664,433.08423
tmtdZPgm5XTZ1tBPDUGk4URQDbLV_k=,2FN664052A,866.92206,447.31262,867.9249,498.55817,530.4095,506.73434,529.40656,455.4888
h1Ig9Dm8woHwuLpgn_cQ7Zq9kB9whg8,2FZ271022H,920.80994,468.80148,922.39795,527.65735,469.9877,542.76636,468.39972,483.9105
